TransactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,TransactionDate,BranchID,Description,Year,Month,Day
3004002,200143,200064,2,3191.88,2020-07-11 09:00:00.000000,22,Transaction 4002,2020,7,11
3035099,200270,200601,3,4526.85,2020-07-07 21:00:00.000000,45,Transaction 35099,2020,7,7
3031269,201296,200350,1,4795.12,2020-01-21 18:00:00.000000,3,Transaction 31269,2020,1,21
3015671,200293,201450,3,3695.84,2023-07-15 05:00:00.000000,23,Transaction 15671,2023,7,15
3044442,200833,200783,3,4638.87,2021-05-09 21:00:00.000000,24,Transaction 44442,2021,5,9
3012714,201428,200256,3,784.63,2023-10-10 22:00:00.000000,8,Transaction 12714,2023,10,10
3009497,200761,201570,1,4107.6,2023-07-30 03:00:00.000000,25,Transaction 9497,2023,7,30
3031521,200299,201093,3,3386.61,2022-06-12 10:00:00.000000,5,Transaction 31521,2022,6,12
3039622,200575,200755,1,1611.44,2022-12-25 20:00:00.000000,4,Transaction 39622,2022,12,25
3010568,200473,200498,1,657.73,2023-08-18 03:00:00.000000,28,Transaction 10568,2023,8,18
3041646,200958,200848,4,128.47,2023-08-11 05:00:00.000000,23,Transaction 41646,2023,8,11
3045867,200447,201304,3,2263.38,2020-08-19 23:00:00.000000,6,Transaction 45867,2020,8,19
3038383,201176,200153,3,1774.1,2022-01-25 00:00:00.000000,36,Transaction 38383,2022,1,25
3012208,200382,201340,2,2442.96,2022-08-18 21:00:00.000000,17,Transaction 12208,2022,8,18
3044449,201345,200536,3,2538.72,2020-01-14 01:00:00.000000,14,Transaction 44449,2020,1,14
3000046,200106,200184,2,2450.36,2021-11-01 23:00:00.000000,23,Transaction 46,2021,11,1
3035549,201524,200376,2,3052.03,2023-09-13 21:00:00.000000,35,Transaction 35549,2023,9,13
3040320,200370,200041,2,3473.37,2023-02-06 19:00:00.000000,34,Transaction 40320,2023,2,6
3044776,200251,201496,2,2220.04,2020-12-12 17:00:00.000000,50,Transaction 44776,2020,12,12
3005867,200223,200094,3,3780.28,2022-12-03 17:00:00.000000,39,Transaction 5867,2022,12,3
3001643,200302,201416,2,36.51,2022-12-29 01:00:00.000000,34,Transaction 1643,2022,12,29
3047531,201203,200472,1,4272.05,2020-11-19 01:00:00.000000,2,Transaction 47531,2020,11,19
3041476,200232,200129,2,4116.21,2020-04-18 01:00:00.000000,33,Transaction 41476,2020,4,18
3040238,201404,201272,2,701.94,2022-06-29 12:00:00.000000,19,Transaction 40238,2022,6,29
3016488,200471,200375,3,2976.06,2021-01-01 01:00:00.000000,29,Transaction 16488,2021,1,1
3041188,201215,200141,3,3204.45,2022-01-25 00:00:00.000000,4,Transaction 41188,2022,1,25
3007929,200675,200688,2,3994.48,2020-12-13 15:00:00.000000,5,Transaction 7929,2020,12,13
3028738,201072,200212,3,3561.88,2021-11-04 06:00:00.000000,25,Transaction 28738,2021,11,4
3009170,201044,200057,2,1057.88,2021-04-26 08:00:00.000000,15,Transaction 9170,2021,4,26
3001074,200696,200453,3,1644.81,2020-04-27 02:00:00.000000,31,Tranmaction 1074,2020,4,27
3045755,200292,201375,2,3460.51,2023-03-23 02:00:00.000000,50,Transaction 45755,2023,3,23
3012606,200680,200583,2,1112.08,2020-02-23 23:00:00.000000,32,Transaction 12606,2020,2,23
3022338,200129,200695,3,4429.3,2020-02-09 02:00:00.000000,18,Transaction 22338,2020,2,9
3001143,201074,200726,4,4330.08,2021-04-13 08:00:00.000000,4,Transaction 1143,2021,4,13
3006067,201163,201424,1,1812.63,2021-03-25 11:00:00.000000,6,Transaction 6067,2021,3,25
3044456,201245,200609,3,4624.65,2022-12-02 20:00:00.000000,16,Transaction 44456,2022,12,2
3000432,201011,201014,1,2659.13,2020-09-09 17:00:00.000000,36,Transaction 432,2020,9,9
3014957,200148,200213,3,1954.17,2023-10-06 10:00:00.000000,30,Transaction 14957,2023,10,6
3006418,201171,200969,1,2199.57,2020-05-27 12:00:00.000000,8,Transaction 6418,2020,5,27
3036818,200789,201508,3,64.69,2020-02-28 01:00:00.000000,22,Transaction 36818,2020,2,28
3029226,200675,200142,2,1818.78,2020-08-06 07:00:00.000000,47,Transaction 29226,2020,8,6
3041484,200044,201089,1,1827.11,2023-04-21 23:00:00.000000,36,Transaction 41484,2023,4,21
3025387,200553,201478,1,232.52,2020-02-25 02:00:00.000000,25,Transaction 25387,2020,2,25
3008060,201641,201621,2,2377.9,2021-12-23 13:00:00.000000,46,Transaction 8060,2021,12,23
3033760,200777,200917,1,1622.87,2022-01-17 16:00:00.000000,36,Transaction 33760,2022,1,17
3041898,201374,200558,1,4724.91,2022-08-12 08:00:00.000000,43,Transaction 41898,2022,8,12
3023157,200960,201028,3,869.6,2023-01-28 03:00:00.000000,41,Transaction 23157,2023,1,28
3016153,201185,200639,1,3675.94,2022-01-30 21:00:00.000000,6,Transaction 16153,2022,1,30
3007098,200696,200302,3,1339.6,2024-01-04 15:00:00.000000,14,Transaction 7098,2024,1,4
3036466,201146,201388,4,4307.17,2022-03-25 03:00:00.000000,38,Transaction 36466,2022,3,25
3005872,200552,200459,1,152.82,2023-11-13 04:00:00.000000,44,Transaction 5872,2023,11,13
3041353,201345,200536,2,2201.9,2021-09-28 17:00:00.000000,29,Transaction 41353,2021,9,28
3002191,200895,200956,3,4899.76,2021-12-24 19:00:00.000000,40,Transaction 2191,2021,12,24
3036356,200684,200310,2,3996.18,2022-04-20 00:00:00.000000,9,Transaction 36356,2022,4,20
3021847,200891,201085,3,3257.1,2021-09-04 00:00:00.000000,17,Transaction 21847,2021,9,4
3024898,201234,200816,2,2207.8,2022-12-07 15:00:00.000000,17,Transaction 24898,2022,12,7
3014632,201473,200154,3,4195.19,2020-01-15 08:00:00.000000,15,Transaction 14632,2020,1,15
3023659,201461,200283,1,4193.02,2023-11-29 14:00:00.000000,19,Transaction 23659,2023,11,29
3044798,201466,200116,3,2250.77,2023-08-22 05:00:00.000000,5,Transaction 44798,2023,8,22
3042200,201507,200280,3,3069.07,2022-01-28 14:00:00.000000,30,Transaction 42200,2022,1,28
3039792,200596,200526,4,1575.63,2022-01-25 00:00:00.000000,22,Transaction 39792,2022,1,25
3040766,201230,201167,2,4460.3,2023-10-24 13:00:00.000000,43,Transaction 40766,2023,10,24
3032005,200587,200482,1,954.32,2020-10-16 12:00:00.000000,36,Transaction 32005,2020,10,16
3030427,201201,200803,3,1717.73,2023-02-16 02:00:00.000000,35,Transaction 30427,2023,2,16
3041331,200779,200826,2,1728.02,2023-09-15 22:00:00.000000,29,Transaction 41331,2023,9,15
3000199,200911,200009,2,220.47,2020-02-01 16:00:00.000000,46,Transaction 199,2020,2,1
3023189,200723,200805,1,3114.57,2023-09-14 01:00:00.000000,5,Transaction 23189,2023,9,14
3032572,200972,200424,1,3901.51,2023-01-10 21:00:00.000000,13,Transaction 32572,2023,1,10
3016877,201099,201591,1,3087.65,2023-08-19 03:00:00.000000,6,Transaction 16877,2023,8,19
3045102,201029,201168,2,4306.16,2023-05-18 09:00:00.000000,21,Transaction 45102,2023,5,18
3042887,200283,200145,2,2442.28,2021-05-30 17:00:00.000000,40,Transaction 42887,2021,5,30
3024528,200171,201529,1,3482.31,2022-03-09 11:00:00.000000,5,Transaction 24528,2022,3,9
3039957,201222,201404,1,2066.77,2021-05-16 14:00:00.000000,34,Transaction 39957,2021,5,16
3014764,200808,201580,2,1344.49,2022-02-08 16:00:00.000000,47,Transaction 14764,2022,2,8
3005001,201511,200658,1,2646.18,2021-07-24 00:00:00.000000,16,Transaction 5001,2021,7,24
3047825,201265,200428,1,2301.56,2021-12-07 00:00:00.000000,19,Transaction 47825,2021,12,7
3023372,200545,201553,3,448.55,2023-01-18 08:00:00.000000,41,Transaction 23372,2023,1,18
3021997,200570,201577,1,3120.36,2022-10-01 05:00:00.000000,47,Transaction 21997,2022,10,1
3014804,200823,200814,2,1565.45,2022-08-11 19:00:00.000000,9,Transaction 14804,2022,8,11
3048611,200508,201169,1,4332.43,2023-10-27 22:00:00.000000,26,Transaction 48611,2023,10,27
3016628,201097,201236,1,3073.58,2023-02-26 03:00:00.000000,1,Transaction 16628,2023,2,26
3021124,201120,200331,3,4450.93,2021-09-22 09:00:00.000000,3,Transaction21124,2021,9,22
3038172,201195,201340,1,3219.53,2022-05-10 02:00:00.000000,5,Transaction 38172,2022,5,10
3014605,201355,201184,3,607.75,2021-08-09 13:00:00.000000,27,Transaction 14605,2021,8,9
3035830,200210,200939,1,4119.65,2022-12-01 03:00:00.000000,21,Transaction 35830,2022,12,1
3028897,201510,200331,3,2732.84,2024-02-08 12:00:00.000000,3,Transaction 28897,2024,2,8
3036341,200495,201347,2,1710.49,2022-02-19 02:00:00.000000,18,Transaction 36341,2022,2,19
3047321,200540,201265,2,2662.26,2020-08-26 08:00:00.000000,35,Transaction 47321,2020,8,26
3027840,200065,200954,4,3669.32,2022-09-05 15:00:00.000000,43,Transaction 27840,2022,9,5
3025782,201171,200230,3,3003.16,2022-08-21 02:00:00.000000,6,Transaction 25782,2022,8,21
3007854,200302,201588,2,1944.28,2023-01-24 11:00:00.000000,46,Transaction 7854,2023,1,24
3016803,200385,200838,3,2797.24,2022-06-28 17:00:00.000000,14,Transaction 16803,2022,6,28
3025338,201487,201394,2,1191.01,2022-06-08 18:00:00.000000,45,Transaction 25338,2022,6,8
3019459,200838,200122,2,2440.88,2023-06-23 07:00:00.000000,7,Transaction 19459,2023,6,23
3035124,200240,201433,2,4366.23,2023-08-30 00:00:00.000000,14,Transaction 35124,2023,8,30
3014665,201096,200381,2,4883.71,2023-08-19 10:00:00.000000,33,Transaction 14665,2023,8,19
3044921,200186,201461,3,4287.12,2020-08-24 03:00:00.000000,30,Transaction 44921,2020,8,24
3006047,200279,201639,3,1263.35,2020-11-09 15:00:00.000000,42,Transaction 6047,2020,11,9
3032514,201605,200054,1,3529.29,2021-10-05 04:00:00.000000,48,TransaMtion 32514,2021,10,5
3019434,200187,200128,4,2886.9,2023-08-31 20:00:00.000000,26,Transaction 19434,2023,8,31
3045011,201068,200489,1,3758.53,2022-12-12 13:00:00.000000,37,Transaction 45011,2022,12,12
3045391,200626,200649,1,3648.62,2023-05-24 10:00:00.000000,44,Transaction 45391,2023,5,24
3042859,200018,200259,2,3890.26,2023-09-13 03:00:00.000000,33,Transaction 42859,2023,9,13
3014180,200897,200065,3,164.52,2021-08-10 10:00:00.000000,24,Transaction 14180,2021,8,10
3006096,200505,201179,2,1526.65,2021-01-02 17:00:00.000000,25,Transaction 6096,2021,1,2
3010534,201237,200777,3,2347.36,2021-12-18 15:00:00.000000,32,Transaction 10534,2021,12,18
3038547,201561,201330,1,3819.74,2023-05-02 11:00:00.000000,40,Transaction 38547,2023,5,2
3048344,201612,200712,2,1477.4,2022-07-18 05:00:00.000000,25,Transaction 48344,2022,7,18
3036486,200246,201471,1,4550.91,2020-10-26 05:00:00.000000,27,Transaction 36486,2020,10,26
3019167,200073,201021,1,4857.83,2022-03-28 09:00:00.000000,24,Transaction 19167,2022,3,28
3028317,201269,200990,1,2398.52,2021-10-28 19:00:00.000000,45,Transaction 28317,2021,10,28
3048709,200533,201411,2,1458.03,2025-09-08 15:01:43.084879,23,Transaction 48709,2025,9,8
3020895,200052,201461,3,1170.59,2023-07-31 20:00:00.000000,37,Transaction 20895,2023,7,31
3028448,200453,201283,2,4023.28,2021-01-16 11:00:00.000000,44,Transaction 28448,2021,1,16
3002076,201436,200445,4,2331.5,2022-05-09 01:00:00.000000,24,Transaction 2076,2022,5,9
3034865,200100,200671,1,4928.13,2022-09-23 15:00:00.000000,19,Transaction 34865,2022,9,23
3018898,201449,201636,1,2004.89,2023-02-13 01:00:00.000000,25,Transaction 18898,2023,2,13
3033253,200359,201627,2,362.51,2020-04-11 19:00:00.000000,34,Transaction 33253,2020,4,11
3008830,201364,200669,1,1448.44,2022-06-30 08:00:00.000000,14,Transaction 8830,2022,6,30
3029322,200209,201323,2,3381.63,2020-02-18 00:00:00.000000,18,Transaction 29322,2020,2,18
3010612,200029,200457,3,379.76,2022-01-25 00:00:00.000000,29,Transaction 10612,2022,1,25
3048166,200292,200664,4,2755.71,2020-01-28 11:00:00.000000,22,Transaction 48166,2020,1,28
3041013,200022,200101,3,3665.5,2025-11-03 15:01:43.084879,13,Transaction 41013,2025,11,3
3016017,201621,201342,2,1481.29,2022-04-04 00:00:00.000000,8,Transaction 16017,2022,4,4
3006609,201029,200780,1,2469.79,2021-04-08 19:00:00.000000,8,Transaction 6609,2021,4,8
3006467,200180,200826,1,388.28,2022-01-25 00:00:00.000000,46,Transaction 6467,2022,1,25
3009346,201281,200125,3,3941.23,2021-12-28 03:00:00.000000,23,Transaction 9346,2021,12,28
3019286,201584,200853,2,2078.16,2020-06-07 08:00:00.000000,32,Transaction 19286,2020,6,7
3047115,200678,200426,2,4349.78,2024-01-17 06:00:00.000000,18,Transaction 47115,2024,1,17
3034155,201336,201160,2,4387.82,2021-09-10 12:00:00.000000,24,Transaction 34155,2021,9,10
3006662,200633,201117,2,834.93,2022-10-18 18:00:00.000000,4,Transaction 6662,2022,10,18
3045919,200557,200322,3,1652.96,2023-12-18 18:00:00.000000,6,Transaction 45919,2023,12,18
3009218,200022,201074,2,1804.66,2020-07-25 19:00:00.000000,20,Transaction 9218,2020,7,25
3015238,200345,200874,2,1065.63,2021-09-24 02:00:00.000000,5,Transaction 15238,2021,9,24
3038456,200301,201488,3,1322.74,2020-10-20 00:00:00.000000,38,Transaction 38456,2020,10,20
3022803,201527,200919,1,3888.35,2021-04-29 10:00:00.000000,15,Transaction 22803,2021,4,29
3014479,200655,200195,2,4796.77,2022-06-10 18:00:00.000000,22,Transaction 14479,2022,6,10
3038354,201364,201501,2,2666.79,2022-01-25 00:00:00.000000,3,Transaction 38354,2022,1,25
3010747,201087,200186,2,4807.9,2023-05-13 04:00:00.000000,17,Transaction 10747,2023,5,13
3012768,201012,201403,3,377.43,2022-03-10 12:00:00.000000,9,Transaction 12768,2022,3,10
3007910,201628,200943,1,3933.89,2021-01-10 12:00:00.000000,32,Transaction 7910,2021,1,10
3040471,201394,201598,1,3671.5,2023-05-06 23:00:00.000000,48,Transaction 40471,2023,5,6
3031237,200485,200419,3,4815.68,2021-02-17 16:00:00.000000,18,Transaction 31237,2021,2,17
3025874,201189,201506,1,3985.15,2020-11-26 11:00:00.000000,40,Transaction 25874,2020,11,26
3008904,200945,201350,3,4517.71,2020-09-08 06:00:00.000000,6,Transaction 8904,2020,9,8
3021681,200412,200552,4,2137.93,2020-11-04 06:00:00.000000,26,Transaction 21681,2020,11,4
3004916,200323,200992,3,2063.43,2021-03-26 12:00:00.000000,42,Transaction 4916,2021,3,26
3048729,200803,200818,1,448.93,2023-09-19 11:00:00.000000,18,Transaction 48729,2023,9,19
3043816,201408,201420,3,1409.97,2020-05-26 20:00:00.000000,34,Transaction 43816,2020,5,26
3036849,201115,200721,3,4513.94,2022-05-08 02:00:00.000000,34,Transaction 36849,2022,5,8
3008971,201254,200415,1,1959.02,2021-06-01 08:00:00.000000,38,Transaction 8971,2021,6,1
3044052,201484,200987,4,3913.05,2021-06-10 02:00:00.000000,27,Transaction 44052,2021,6,10
3009806,200506,200253,3,945.66,2020-02-11 20:00:00.000000,46,Transaction 9806,2020,2,11
3016985,201454,201307,2,3549.84,2021-10-12 12:00:00.000000,45,Transaction 16985,2021,10,12
3048276,200177,201182,3,4143.17,2020-11-12 19:00:00.000000,22,Transaction 48276,2020,11,12
3040245,200172,201261,3,1168.26,2022-01-30 08:00:00.000000,22,Transaction 40245,2022,1,30
3005373,200281,201442,1,43.17,2023-07-31 22:00:00.000000,49,Transaction 5373,2023,7,31
3004192,201252,200014,2,4832.56,2021-01-03 04:00:00.000000,17,Transaction 4192,2021,1,3
3016364,200971,200519,2,295.56,2023-03-21 08:00:00.000000,32,Transaction 16364,2023,3,21
3033755,200761,201199,1,4161.79,2021-12-05 04:00:00.000000,32,Transaction 33755,2021,12,5
3020314,200201,200906,2,4245.23,2022-05-06 23:00:00.000000,21,Transaction 20314,2022,5,6
3034400,201581,201190,2,692.23,2022-03-10 10:00:00.000000,49,Transaction 34400,2022,3,10
3016943,200976,200971,3,3524.25,2020-07-01 09:00:00.000000,37,Transaction 16943,2020,7,1
3020096,201640,201011,1,838.43,2026-06-12 15:01:43.084879,22,Transaction 20096,2026,6,12
3015873,200717,200847,1,1679.49,2023-08-05 18:00:00.000000,29,Transaction 15873,2023,8,5
3027160,200999,201396,2,4450.56,2022-09-19 23:00:00.000000,3,Transaction 27160,2022,9,19
3037811,200286,200446,2,195.21,2021-05-24 11:00:00.000000,48,Transaction 37811,2021,5,24
3038250,201246,200144,3,4890.37,2023-10-20 17:00:00.000000,36,Transaction 38250,2023,10,20
3043985,200055,201529,1,2366.37,2023-10-15 16:00:00.000000,8,Transaction 43985,2023,10,15
3045419,200023,200505,2,3801.39,2023-02-28 18:00:00.000000,33,Transaction 45419,2023,2,28
3012524,201649,200993,1,1839.02,2021-12-30 17:00:00.000000,25,Transaction 12524,2021,12,30
3014724,201017,201435,3,2368.43,2022-11-07 21:00:00.000000,47,Transaction 14724,2022,11,7
3032598,200371,200506,3,4379.72,2023-01-02 04:00:00.000000,11,Transaction 32598,2023,1,2
3045518,200755,201411,3,4138.07,2023-05-13 15:00:00.000000,25,Transaction 45518,2023,5,13
3040111,200769,200197,2,3587.87,2020-01-16 08:00:00.000000,37,Transaction 40111,2020,1,16
3033423,200251,200393,2,272.6,2021-04-07 08:00:00.000000,14,Transaction 33423,2021,4,7
3044284,200617,201174,2,1858.82,2023-03-09 03:00:00.000000,39,Transaction 44284,2023,3,9
3002156,200995,201405,3,2692.27,2020-10-05 16:00:00.000000,3,Transaction 2156,2020,10,5
3027986,200283,200814,4,3101.91,2023-04-08 01:00:00.000000,22,Transaction 27986,2023,4,8
3004293,200472,201036,1,2315.36,2023-09-29 09:00:00.000000,24,Transaction 4293,2023,9,29
3011860,201192,201040,3,701.75,2021-09-01 20:00:00.000000,3,Transactin 11860,2021,9,1
3016381,200299,200872,1,4419.57,2022-11-07 14:00:00.000000,19,Transaction 16381,2022,11,7
3011403,201321,200586,2,2624.16,2020-12-03 07:00:00.000000,50,Transaction 11403,2020,12,3
3012340,200699,201063,3,2458.77,2023-01-10 17:00:00.000000,45,Transaction 12340,2023,1,10
3000720,200126,200434,4,1227.24,2021-12-25 20:00:00.000000,26,Transaction 720,2021,12,25
3041122,201241,200043,4,3205.39,2021-10-07 00:00:00.000000,14,Transaction 41122,2021,10,7
3044820,200109,200451,1,1510.53,2020-12-06 17:00:00.000000,46,Transaction 44820,2020,12,6
3003908,200926,201589,1,4064.12,2022-06-13 14:00:00.000000,20,Transaction 3908,2022,6,13
3016744,200294,200958,1,1986.46,2023-10-02 05:00:00.000000,30,Transaction 16744,2023,10,2
3043055,200405,200569,1,1007.78,2020-12-24 16:00:00.000000,17,Transaction 43055,2020,12,24
3004841,200018,200789,1,2566.85,2020-05-24 13:00:00.000000,39,Transaction 4841,2020,5,24
3035794,201179,201528,1,4243.86,2021-07-17 08:00:00.000000,29,Transaction 35794,2021,7,17
3048452,200689,200379,2,2368.93,2023-11-19 14:00:00.000000,16,Transaction 48452,2023,11,19
3013513,201636,200008,3,3546.23,2023-09-10 07:00:00.000000,26,Transaction 13513,2023,9,10
3038280,200250,201316,1,3236.34,2020-07-19 15:00:00.000000,34,Transaction 38280,2020,7,19
3040979,201648,201306,1,819.03,2021-01-24 08:00:00.000000,46,Transaction 40979,2021,1,24
3013228,201242,200881,1,2949.72,2024-01-06 20:00:00.000000,15,Transaction 13228,2024,1,6
3031483,200170,200208,1,4160.76,2021-01-05 16:00:00.000000,9,Transaction 31483,2021,1,5
3042946,200114,200166,3,3477.22,2023-06-26 10:00:00.000000,9,Transaction 42946,2023,6,26
3006895,201020,200146,3,320.63,2022-01-25 00:00:00.000000,48,Transaction 6895,2022,1,25
3002429,201436,200479,3,1584.44,2023-10-30 06:00:00.000000,23,Transaction 2429,2023,10,30
3026581,201591,201199,1,670.96,2025-11-17 15:01:43.084879,7,Transaction 26581,2025,11,17
3029767,201197,200784,2,1113.74,2023-12-08 13:00:00.000000,24,Transaction 29767,2023,12,8
3017622,201359,201262,1,3348.57,2023-03-25 13:00:00.000000,27,Transaction 17622,2023,3,25
3021969,200482,201240,3,4774.69,2023-03-25 12:00:00.000000,38,Transaction 21969,2023,3,25
3021507,200318,200468,1,330.02,2023-03-09 03:00:00.000000,49,Transaction 21507,2023,3,9
3024630,201575,201476,1,3602.62,2021-03-06 00:00:00.000000,41,Transaction 24630,2021,3,6
3024250,201624,201599,2,3270.08,2022-01-02 02:00:00.000000,40,Transaction 24250,2022,1,2
3034783,200790,201266,1,1553.9,2021-04-06 19:00:00.000000,10,Transaction 34783,2021,4,6
3001226,201269,200473,2,2058.44,2023-02-13 13:00:00.000000,8,Transaction 1226,2023,2,13
3017014,200217,201603,3,4199.18,2022-03-12 08:00:00.000000,38,Transaction 17014,2022,3,12
3014755,201140,200560,4,4031.55,2022-01-22 08:00:00.000000,8,Transaction 14755,2022,1,22
3008834,200536,201567,3,710.73,2021-09-05 04:00:00.000000,46,Transaction 8834,2021,9,5
3013126,201519,201459,3,4922.04,2023-05-06 11:00:00.000000,16,Transaction 13126,2023,5,6
3025091,200307,200835,1,4390.25,2021-12-21 23:00:00.000000,46,Transaction 25091,2021,12,21
3037281,200532,201244,3,750.56,2023-03-01 06:00:00.000000,11,Transaction 37281,2023,3,1
3019412,200805,200180,2,2594.67,2022-04-25 14:00:00.000000,2,Transaction 19412,2022,4,25
3035901,201614,200410,3,3843.39,2023-07-06 20:00:00.000000,22,Transaction 35901,2023,7,6
3018808,200930,200813,2,4992.5,2020-02-04 16:00:00.000000,39,Transaction 18808,2020,2,4
3032019,200025,200049,4,3622.98,2021-05-24 08:00:00.000000,48,Transaction 32019,2021,5,24
